12972,Internet|Air Conditioning|Adjoining Rooms|Doorman|express check-in/check-out|Housekeeping|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|Free Parking|Porter|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Business |conference facility|meeting facilities|Front Desk|Phone Service|wake up call
12973,Travel Desk|Parking|24/7 front desk|Laundry|24/7 security|Free Newspaper|Front Desk|Phone Service|Housekeeping|Doctor on Call|wake up call
12974,Travel Desk|Parking|Taxi Service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Adjoining Rooms|Housekeeping|free wifi|Doctor on Call|campfire/bon fire
12976,Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|Internet|Air Conditioning|express check-in/check-out|express check-in/check-out|free wifi|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|Transportation Service|24/7 room service|Laundry|Room Service|conference facility|Business services|Free Newspaper|Front Desk|Wedding Service|24/7 security|wake up call
12978,Internet|Housekeeping|free wifi|Doctor on Call|Travel Desk|Parking|Free Parking|Outdoor Parking|Porter|Transportation Service|24/7 room service|Room Service|EDLC|catering|Free Newspaper|wake up call
12979,Business |Business Center|Internet|Air Conditioning|Doorman|Housekeeping|banquet facilities|Doctor on Call|Restaurant|24/7 front desk|Room Service|Parking|24/7 security|Front Desk
12982,Business |Business Center|audio visual equipment|Convention Centre|LCD / Projector|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Doorman|Housekeeping|free wifi|Doctor on Call|Restaurant|Coffee Shop|Kids Pool|Indoor Games|Travel Desk|Parking|Outdoor Parking|24/7 front desk|24/7 room service|Laundry|Room Service|Business services|Front Desk|24/7 security|Concierge
12983,Internet|Air Conditioning|Adjoining Rooms|Doorman|Housekeeping|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|Free Parking|Porter|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Front Desk|24/7 security|Business |conference facility|meeting facilities|wake up call
12984,Internet|Doctor on Call|24/7 power|Travel Desk|Parking
12985,Restaurant|Parking|Travel Desk|24/7 front desk|24/7 room service|Laundry|Room Service|Free Newspaper|Front Desk
12986,Internet|free wifi|Parking|Room Service
12988,Bar|Restaurant|Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|Doorman|Housekeeping|wifi|banquet facilities|Doctor on Call|Travel Desk|Parking|Free Parking|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Business services|conference facility|Front Desk|Wedding Service|24/7 security|wake up call
12989,Internet|Doorman|Housekeeping|free wifi|Doctor on Call|Restaurant|Travel Desk|Parking|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Front Desk
12993,Restaurant|Air Conditioning|Room Service
12994,Internet|Doorman|Housekeeping|Travel Desk|Parking|Free Parking|Transportation Service|24/7 front desk|Laundry|Room Service|24/7 security|Front Desk
12995,Internet|Air Conditioning|Adjoining Rooms|Housekeeping|Doctor on Call|Restaurant|Travel Desk|Parking|Free Parking|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Front Desk|Phone Service|wake up call
12996,Business |Business Center|audio visual equipment|Convention Centre|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Non-smoking room|Doorman|express check-in/check-out|Housekeeping|free wifi|banquet facilities|Doctor on Call|24/7 power|Restaurant|Coffee Shop|Kids Pool|Gym|Spa|Health Club|Jacuzzi|Sauna|Steam Bath|Travel Desk|Parking|Free Parking|Porter|valet service|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|conference facility|Business services|conference facility|Free Newspaper|Front Desk|Phone Service|24/7 security|catering|Concierge|Courtyard|Video Game Player
12997,Bar|Restaurant|Lounge|Internet|Air Conditioning|Housekeeping|free wifi|Doctor on Call|Kids Pool|Travel Desk|Parking|Free Parking|Outdoor Parking|Transportation Service|Laundry|EDLC|24/7 security|Concierge|Courtyard|Outdoor Pool
13002,Travel Desk|Parking|Outdoor Parking|Laundry|Room Service|EDLC|Adjoining Rooms|Doctor on Call|Concierge|Free Newspaper|Front Desk|Phone Service|wake up call
13003,Internet|Doorman|Housekeeping|Doctor on Call|Travel Desk|Parking|Free Parking|Indoor Parking|Transportation Service|24/7 front desk|Laundry|Room Service|24/7 security|Front Desk
13004,Bar|Restaurant|Internet|free wifi|Doctor on Call|24/7 front desk|24/7 room service|Laundry|Room Service
13006,Business |Business Center|Convention Centre|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Non-smoking room|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Shopping|conference facility|Business services|conference facility|Free Newspaper|Front Desk|Lift|Phone Service|Travel Desk|Parking|Bus Parking|Free Parking|Indoor Parking|Transportation Service|valet service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|catering|wake up call
13009,Internet|Doorman|Housekeeping|Doctor on Call|Restaurant|Lounge|24/7 front desk|24/7 room service|Laundry|Room Service|Parking|24/7 security|Front Desk|Indoor Games
13010,Restaurant|Travel Desk|Parking|Room Service|Indoor Games
13011,Internet|Non-smoking room|Adjoining Rooms|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|Doctor on Call|Restaurant|Travel Desk|Parking|Free Parking|Transportation Service|Laundry|Room Service|EDLC|24/7 security|Front Desk|Phone Service
13012,Internet|Doorman|express check-in/check-out|Housekeeping|wifi|Restaurant|24/7 front desk|24/7 room service|Laundry|Room Service|Parking|24/7 security|Front Desk|Phone Service
13013,Business |Business Center|Internet|Air Conditioning|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|Doctor on Call|Restaurant|Kids Pool|Gym|Indoor Games|outdoor pool|Travel Desk|Free Parking|Outdoor Parking|24/7 front desk|24/7 room service|Laundry|Room Service|Business services|Free Newspaper|Front Desk|Wedding Service|24/7 security|wake up call
13014,Travel Desk|Parking|Bus Parking|Free Parking|Transportation Service|24/7 front desk|Room Service|24/7 security|Doorman|Housekeeping|Front Desk|wake up call
13016,Internet|Air Conditioning|Non-smoking room|Adjoining Rooms|Doorman|Housekeeping|free wifi|Doctor on Call|Restaurant|Coffee Shop|Travel Desk|Parking|Bus Parking|Free Parking|Transportation Service|24/7 front desk|Room Service|Business |Meeting Facility|conference facility|meeting facilities|Printer|Fax|Photocopy|24/7 security|Free Newspaper|Front Desk|Phone Service|wake up call
13019,Bar|Restaurant|Internet|Air Conditioning|Interconnecting Rooms|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|Doctor on Call|Kids Pool|Gym|Health Club|Jacuzzi|Travel Desk|Parking|Porter|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Business services|conference facility|Free Newspaper|Front Desk|In Room Movies|Phone Service|Business |Meeting Facility|conference facility|meeting facilities|24/7 security|Concierge
13020,Restaurant|24/7 front desk|Laundry|Room Service|Parking|Non-smoking room|Doorman|Housekeeping|24/7 security|Front Desk
13021,Internet|Air Conditioning|free wifi|wifi|Restaurant|Room Service
13024,Bar|Restaurant|Internet|Housekeeping|Doctor on Call|Kids Pool|Travel Desk|Parking|24/7 front desk|Laundry|24/7 security|Front Desk
13025,Restaurant|Laundry|Room Service|Parking
13026,Bar|Restaurant|Internet|Lift|Non-smoking room|Doorman|Housekeeping|banquet facilities|Doctor on Call|Kids Pool|Gym|Massage Centre|outdoor pool|Travel Desk|Parking|Free Parking|Transportation Service|24/7 front desk|Laundry|Room Service|conference facility|conference facility|Front Desk|24/7 security
13027,Internet|Lift|Non-smoking room|Doctor on Call|Restaurant|Travel Desk|Parking|Laundry|Room Service|EDLC
13028,Business |Business Center|conference facility|Internet|Air Conditioning|free wifi|banquet facilities|Doctor on Call|24/7 power|Restaurant|Coffee Shop|Travel Desk|Free Parking|Free Pick & Drop|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Lift
13031,Restaurant|Travel Desk|car rental|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|24/7 security|catering|Doorman|Housekeeping|Doctor on Call|Front Desk
13032,Restaurant|24/7 front desk|Laundry|Room Service|EDLC|Air Conditioning|free wifi|Doctor on Call|airport shuttle|Free Parking|Transportation Service|car rental
13033,Internet|Doorman|Housekeeping|free wifi|Doctor on Call|Restaurant|Travel Desk|Parking|24/7 front desk|Room Service|24/7 security|Front Desk
13035,Internet|Doorman|Housekeeping|Doctor on Call|Travel Desk|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Front Desk|Water Sports
13036,Bar|Restaurant|Travel Desk|Transportation Service|24/7 front desk|Laundry|Room Service|Air Conditioning|Lift|Doorman|Housekeeping|Business services|Free Newspaper|Front Desk|Phone Service|24/7 security
13037,Travel Desk|Parking|Free Parking|Outdoor Parking|Porter|Transportation Service|valet service|24/7 front desk|Laundry|Room Service|EDLC|24/7 security|Concierge|Adjoining Rooms|Doorman|Housekeeping|Doctor on Call|Free Newspaper|Front Desk|Phone Service
13039,Air Conditioning|Internet|Air Conditioning|Housekeeping|Doctor on Call|Restaurant|Room service|Restaurant|Parking|Travel Desk|Room Service|Laundry|airport shuttle|Coffee shop|24/7 power
13040,Restaurant|Travel Desk|Parking|valet service|24/7 front desk|Laundry|Room Service|24/7 security|Doorman|Housekeeping|Doctor on Call|Front Desk
13041,Bar|Restaurant|Housekeeping|Doorman|Internet|Travel Desk|Parking|24/7 front desk|Laundry|Room Service|24/7 security
13042,Internet|Air Conditioning|Lift|Doorman|Housekeeping|Doctor on Call|Restaurant|Shopping|Front Desk|Lift|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Bus Parking|Free Parking|Indoor Parking|wake up call
13043,Bar|Restaurant|Business |Business Center|Internet|Air Conditioning|banquet facilities|Laundry|Room Service|Parking
13044,Internet|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|Laundry|Front Desk|Phone Service|wake up call
13045,Restaurant|Travel Desk|Parking|Free Parking|24/7 front desk|Laundry|Room Service|24/7 security|Doorman|Housekeeping|Doctor on Call|24/7 power
13046,Bar|Restaurant|Business |Business Center|audio visual equipment|Meeting Facility|conference facility|meeting facilities|Internet|Air Conditioning|Non-smoking room|Doorman|Housekeeping|free wifi|wifi|banquet facilities|Doctor on Call|Kids Pool|Gym|outdoor pool|Steam Bath|Travel Desk|Parking|24/7 front desk|Laundry|Room Service|24/7 security|Free Newspaper|Front Desk
13047,Internet|wifi|Doctor on Call|Restaurant|Travel Desk|Parking|Laundry|Room Service
13048,Bar|Restaurant|Coffee Shop|Lounge|Business |Business Center|Meeting Facility|Internet|disabled friendly facilities|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Travel Desk|Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|catering|Front Desk
13049,Internet|Air Conditioning|Lift|free wifi|banquet facilities|24/7 power|24/7 front desk|Laundry|Room Service|Parking|Business |Meeting Facility|conference facility
13050,Bar|Restaurant|Coffee Shop|Lounge|Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|meeting facilities|Internet|Air Conditioning|Doorman|Housekeeping|Doctor on Call|Shopping|conference facility|Business services|conference facility|Front Desk|Wedding Service|Kids Pool|Spa|Discotheque|Beauty Salon|Massage Centre|outdoor pool|Travel Desk|Parking|Transportation Service|car rental|Railway Station Transfer|Taxi Service|Guide Service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Concierge|Gift Shop
13051,Travel Desk|Parking|24/7 front desk|24/7 room service|Room Service|24/7 security|Doorman|Housekeeping|Doctor on Call|Front Desk
13052,Internet|Air Conditioning|Lift|disabled friendly facilities|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|Free Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|conference facility|Free Newspaper|Front Desk|Lift|hairdryer|Phone Service|Wedding Service|24/7 security|Business |conference facility|meeting facilities
13054,Bar|Restaurant|Business |Business Center|Internet|Doorman|Housekeeping|free wifi|Doctor on Call|24/7 power|Travel Desk|Parking|Taxi Service|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security
13055,Internet|Doorman|free wifi|Doctor on Call|24/7 power|Restaurant|Travel Desk|Parking|Free Parking|airport shuttle|Railway Station Transfer|24/7 front desk|Laundry|Room Service|24/7 security|Free Newspaper
13056,Bar|Restaurant|Coffee Shop|Business |Business Center|Internet|wifi|Doctor on Call|24/7 front desk|Laundry|Room Service|Parking|Free Parking|Concierge|Front Desk|hairdryer|Phone Service|wake up call
13057,Bar|Restaurant|Internet|Air Conditioning|free wifi|Doctor on Call|24/7 power|Travel Desk|airport shuttle|Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|24/7 security|outdoor pool
13058,Bar|Restaurant|Internet|Travel Desk|Room Service|Concierge|shopping 
13060,Bar|Restaurant|Coffee Shop|Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|Internet|Air Conditioning|Lift|Adjoining Rooms|Housekeeping|wifi|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Business services|Free Newspaper|Front Desk|hairdryer|Phone Service|Parking|Free Parking|Porter|Transportation Service|wake up call
13061,Bar|Restaurant|Business |Business Center|meeting facilities|Internet|Air Conditioning|Housekeeping|banquet facilities|Doctor on Call|24/7 front desk|24/7 room service|Laundry|Room Service|Parking|Free Parking|24/7 security|Free Newspaper|Front Desk|Lift|Phone Service|Wedding Service
13063,Internet|Doorman|free wifi|Restaurant|Travel Desk|car rental|24/7 front desk|Room Service|24/7 security
13064,Restaurant|Laundry|Room Service|24/7 security|Free Parking|Housekeeping|Doctor on Call|shopping 
13067,Bar|Restaurant|Patisserie Shop|Business |Business Center|Fax|Internet|Doorman|Housekeeping|free wifi|Doctor on Call|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|24/7 security|Front Desk|car rental
13069,Internet|disabled friendly facilities|Doorman|Housekeeping|wifi|banquet facilities|Restaurant|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|conference facility|Front Desk|Spa|Beauty Salon|Business |audio visual equipment|Meeting Facility|conference facility|meeting facilities|24/7 security
13070,Bar|Restaurant|Internet|Doorman|Housekeeping|free wifi|wifi|Doctor on Call|Kids Pool|Gym|Spa|Beauty Salon|Indoor Games|24/7 front desk|24/7 room service|Laundry|Room Service|Parking|conference facility|Front Desk|24/7 security|wake up call
13073,Restaurant|Parking|Room Service|Front Desk|wake up call|banquet facilities
13075,Bar|Restaurant|Business |Business Center|Internet|banquet facilities|Doctor on Call|Travel Desk|Parking|24/7 room service|Laundry|Room Service
13076,Bar|Restaurant|Coffee Shop|Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Doorman|Housekeeping|free wifi|banquet facilities|Kids Pool|Gym|Travel Desk|Parking|Transportation Service|24/7 front desk|24/7 room service|Room Service|conference facility|conference facility|Free Newspaper|Front Desk|24/7 security
13079,Bar|Restaurant|Coffee Shop|Business |Business Center|Internet|Air Conditioning|banquet facilities|Doctor on Call|24/7 room service|Laundry|Room Service
13081,Bar|Restaurant|Lounge|Internet|disabled friendly facilities|free wifi|Doctor on Call|Travel Desk|Parking|Laundry|Room Service
13082,Internet|Doorman|Housekeeping|banquet facilities|Doctor on Call|Restaurant|Travel Desk|Parking|car rental|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|Front Desk|Wedding Service|Business |audio visual equipment|conference facility|24/7 security|Indoor Games|Health Club|Massage Centre|Outdoor Games|wake up call
13083,Bar|Internet|Air Conditioning|Doorman|Housekeeping|wifi|Doctor on Call|Kids Pool|outdoor pool|Travel Desk|Parking|Transportation Service|24/7 front desk|Laundry|Room Service|24/7 security|Front Desk|hairdryer
13084,Business |Business Center|audio visual equipment|LCD / Projector|Meeting Facility|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|Non-smoking room|Doorman|Housekeeping|wifi|banquet facilities|Doctor on Call|Restaurant|Coffee Shop|Lounge|Travel Desk|Parking|24/7 front desk|24/7 room service|Laundry|Room Service|Business services|Free Newspaper|Front Desk|Phone Service|24/7 security|Concierge
13085,Internet|Air Conditioning|Non-smoking room|Adjoining Rooms|Doorman|express check-in/check-out|Housekeeping|free wifi|banquet facilities|Doctor on Call|Travel Desk|Free Parking|Outdoor Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|conference facility|Business services|Free Newspaper|Front Desk|Phone Service|Business |audio visual equipment|Convention Centre|Meeting Facility|conference facility|meeting facilities|24/7 security|wake up call
13087,Bar|Restaurant|Parking|Outdoor Parking|Free Parking|Travel Desk|airport shuttle|Air Conditioning|Doctor on Call|Laundry|Room Service|outdoor pool
13088,Bar|Restaurant|Internet|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|Travel Desk|Parking|24/7 front desk|24/7 room service|Laundry|Room Service|conference facility|conference facility|Front Desk|Business |audio visual equipment|conference facility|24/7 security
13089,Travel Desk|Free Parking|24/7 room service|Laundry|Phone Service|Doctor on Call
13090,Internet|Air Conditioning|Doorman|Housekeeping|wifi|Doctor on Call|Restaurant|Pool Snack Bar|Travel Desk|Parking|Free Parking|Transportation Service|car rental|Railway Station Transfer|Taxi Service|Guide Service|24/7 front desk|24/7 room service|Laundry|Room Service|night club|Discotheque|24/7 security|Free Newspaper|Front Desk|wake up call
13091,Internet|Doorman|Housekeeping|free wifi|wifi|Doctor on Call|Restaurant|Travel Desk|Parking|24/7 front desk|Laundry|Room Service|Currency Exchange|EDLC|24/7 security|Business |conference facility|Front Desk
13093,Travel Desk|Parking|Laundry|Room Service|24/7 security|Doctor on Call
13094,Internet|Housekeeping|free wifi|Restaurant|Parking|Free Parking|Room Service|24/7 security|Free Newspaper|Front Desk
13096,Bar|Restaurant|Business |Business Center|audio visual equipment|Convention Centre|LCD / Projector|Meeting Facility|conference facility|meeting facilities|Internet|Air Conditioning|Lift|Non-smoking room|Adjoining Rooms|Doorman|express check-in/check-out|express check-in/check-out|Female Traveler Room|Housekeeping|wifi|banquet facilities|Doctor on Call|Travel Desk|Parking|Free Parking|Outdoor Parking|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|conference facility|Business services|conference facility|Free Newspaper|Front Desk|Lift|hairdryer|Phone Service|Wedding Service|24/7 security|wake up call
13099,Restaurant|Travel Desk|Parking|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|24/7 security|Doorman|Housekeeping|Doctor on Call|Front Desk
13100,Bar|Restaurant|Coffee Shop|Lounge|Internet|Doorman|Housekeeping|wifi|Kids Pool|Gym|Beauty Salon|Indoor Games|Jacuzzi|Massage Centre|24/7 front desk|24/7 room service|Room Service|24/7 security|Front Desk
13101,Bar|Restaurant|Coffee Shop|Lounge|Internet|Lift|Doorman|Housekeeping|free wifi|Library|24/7 power|24/7 front desk|Laundry|Room Service|conference facility|airport shuttle|Parking|24/7 security|Gift Shop|kids play zone
13103,Bar|Restaurant|Internet|Air Conditioning|Interconnecting Rooms|Doorman|Housekeeping|banquet facilities|Doctor on Call|24/7 front desk|24/7 room service|Laundry|Room Service|Parking|Transportation Service|car rental|Railway Station Transfer|Taxi Service|Guide Service|Business |audio visual equipment|LCD / Projector|24/7 security|Front Desk|Wedding Service
13104,Bar|Restaurant|Travel Desk|Parking|Free Parking|Outdoor Parking|24/7 front desk|Room Service|Air Conditioning|Adjoining Rooms|Library|Doctor on Call|Spa|Indoor Games|Massage Centre|outdoor pool|Garden|campfire/bon fire|Outdoor Games|24/7 security|Concierge|Courtyard
13105,Bar|Restaurant|Coffee Shop|Lounge|Business |Business Center|audio visual equipment|LCD / Projector|conference facility|conference facility|meeting facilities|Internet|Air Conditioning|Doorman|express check-in/check-out|Housekeeping|free wifi|banquet facilities|Doctor on Call|Kids Pool|Gym|Spa|outdoor pool|Sauna|shopping |Steam Bath|Travel Desk|airport shuttle|Parking|Free Parking|Porter|Transportation Service|valet service|24/7 front desk|24/7 room service|baby sitting|Laundry|Room Service|Currency Exchange|EDLC|Business services|Free Newspaper|Front Desk|hairdryer|Phone Service|Wedding Service|24/7 security|catering|Concierge
13106,Bar|Restaurant|Pool Snack Bar|Business |Business Center|Kids Pool|Spa|outdoor pool|Travel Desk|Parking|Free Parking|airport shuttle|Transportation Service|24/7 front desk|Laundry|Room Service|Housekeeping|wifi|Air Conditioning|Doorman|Doctor on Call|24/7 security|Front Desk
13107,Internet|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|24/7 power|Restaurant|Travel Desk|car rental|Transportation Service|Outdoor Parking|Parking|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|conference facility|Business services|Free Newspaper|Front Desk|Phone Service|24/7 security|catering
13108,Bar|Restaurant|Internet|Doorman|Housekeeping|free wifi|banquet facilities|Doctor on Call|24/7 power|Travel Desk|Parking|Outdoor Parking|Free Parking|airport shuttle|Railway Station Transfer|24/7 front desk|24/7 room service|baby sitting|Laundry|Room Service|Business |Meeting Facility|conference facility|24/7 security|catering
13110,Bar|Restaurant|Internet|Doorman|Housekeeping|free wifi|Doctor on Call|Travel Desk|Parking|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Front Desk|Activity Centre
13111,Restaurant|24/7 front desk|Room Service|24/7 security|Doorman|Housekeeping|Front Desk
13112,Business |Business Center|Internet|Air Conditioning|Non-smoking room|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|banquet facilities|Doctor on Call|Free Parking|Travel Desk|24/7 front desk|24/7 room service|Laundry|Gym|24/7 security|wake up call
13113,Internet|wifi|Restaurant|Travel Desk|Parking|24/7 front desk|baby sitting|Laundry|Room Service|Free Newspaper|Front Desk|wake up call
13114,Bar|Restaurant|Business |Business Center|Convention Centre|Internet|Air Conditioning|Lift|express check-in/check-out|express check-in/check-out|banquet facilities|Doctor on Call|24/7 front desk|Laundry|Room Service|conference facility|Front Desk|Phone Service|Parking|Free Parking|Transportation Service|catering
13115,Bar|Restaurant|Lounge|Business |Business Center|Meeting Facility|Internet|Lift|Doorman|Housekeeping|free wifi|24/7 power|Parking|Travel Desk|24/7 front desk|Room Service|Laundry|24/7 security|Front Desk
13116,Business |Business Center|meeting facilities|Internet|Air Conditioning|Library|Doctor on Call|24/7 power|Restaurant|Coffee Shop|Lounge|Travel Desk|Parking|24/7 front desk|24/7 room service|Laundry|24/7 security|outdoor pool|Garden
13117,Business |Business Center|conference facility|Internet|Air Conditioning|banquet facilities|Doctor on Call|Restaurant|Travel Desk|24/7 front desk|baby sitting|Room Service|Gym|Spa
13119,24/7 front desk|Laundry|Air Conditioning|Coffee Shop|Parking|Transportation Service|car rental|Railway Station Transfer|Taxi Service|Guide Service
13120,Restaurant|Travel Desk|Parking|24/7 front desk|24/7 room service|Laundry|Room Service|24/7 security|Doorman|Housekeeping|Doctor on Call|24/7 power|Front Desk
13121,Internet|Doorman|Housekeeping|free wifi|Doctor on Call|Restaurant|Travel Desk|Parking|24/7 front desk|Laundry|Room Service|ATM / Cash Machine|24/7 security|Front Desk|Phone Service|Massage Centre
13122,Restaurant|Travel Desk|Parking|Free Parking|Transportation Service|24/7 room service|Laundry|Room Service|EDLC|Business |audio visual equipment|LCD / Projector|Meeting Facility|meeting facilities|24/7 security|Free Newspaper|Front Desk|Phone Service|Housekeeping|Doctor on Call|wake up call
13123,Bar|Restaurant|Internet|Air Conditioning|Doorman|Housekeeping|Doctor on Call|Travel Desk|Parking|Transportation Service|24/7 front desk|Laundry|Room Service|Business services|Front Desk|Phone Service|24/7 security|Massage Centre|Water Sports
13124,Internet|Air Conditioning|Doctor on Call|24/7 front desk|Room Service|Free Newspaper|Free Parking
13126,Restaurant|Travel Desk|Parking|Bus Parking|Free Parking|Transportation Service|24/7 front desk|Laundry|Room Service|Non-smoking room|Adjoining Rooms|express check-in/check-out|express check-in/check-out|Housekeeping|Doctor on Call|Front Desk|Phone Service|wake up call
13127,Bar|Restaurant|Internet|Doorman|Housekeeping|24/7 front desk|Laundry|Room Service|Currency Exchange|airport shuttle|Free Parking|Railway Station Transfer|Taxi Service|airport shuttle (surcharge)|24/7 security
13128,Bar|Restaurant|Internet|Air Conditioning|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|banquet facilities|24/7 power|Travel Desk|Parking|Free Parking|Free Pick & Drop|Indoor Parking|Transportation Service|24/7 front desk|Laundry|Room Service|conference facility|24/7 security|catering
13129,Internet|Air Conditioning|Adjoining Rooms|express check-in/check-out|express check-in/check-out|Female Traveler Room|Housekeeping|wifi|24/7 front desk|Laundry|Room Service|EDLC|24/7 security|catering|Free Parking|Transportation Service|Lounge|wake up call
13130,Internet|Lift|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|banquet facilities|Doctor on Call|Restaurant|Coffee Shop|Lounge|Travel Desk|airport shuttle|Parking|Free Parking|Transportation Service|car rental|24/7 front desk|Room Service|Laundry|conference facility|Free Newspaper|Front Desk|Phone Service|Business |LCD / Projector|Meeting Facility|24/7 security|wake up call
13131,Bar|Restaurant|Coffee Shop|Lounge|Patisserie Shop|Business |Business Center|Internet|Air Conditioning|disabled friendly facilities|Non-smoking room|Adjoining Rooms|Doorman|express check-in/check-out|express check-in/check-out|Housekeeping|free wifi|Doctor on Call|Kids Pool|Spa|outdoor pool|Travel Desk|Parking|Bus Parking|Free Parking|Indoor Parking|Outdoor Parking|Porter|Transportation Service|24/7 front desk|24/7 room service|Laundry|Room Service|EDLC|conference facility|Body Treatments|bar/lounge|Free Newspaper|Front Desk|Phone Service|24/7 security|Boutique|Concierge|Courtyard|wake up call
13132,Restaurant|24/7 front desk|24/7 room service|Laundry|Room Service|Air Conditioning|Non-smoking room|Parking
13133,Bar|Restaurant|Coffee Shop|Lounge|Pool Snack Bar|Patisserie Shop|Business |Business Center|Meeting Facility|conference facility|Internet|Air Conditioning|Lift|Adjoining Rooms|Doorman|Housekeeping|free wifi|wifi|banquet facilities|Library|Doctor on Call|Kids Pool|Casino|Gym|night club|Spa|Discotheque|Beauty Salon|Indoor Games|Health Club|indoor pool|Massage Centre|kids play zone|Sauna|campfire/bon fire|Outdoor Games|pool table|Travel Desk|Parking|Free Parking|Outdoor Parking|valet service|24/7 front desk|24/7 room service|baby sitting|Laundry|Room Service|Currency Exchange|butler |ATM / Cash Machine|24/7 security|catering|Concierge|Courtyard|Executive Level / Floor|Flower Shop|Gift Shop|Vending Machine|conference facility|Bay View|Body Treatments|bar/lounge|Front Desk|Lift|hairdryer|In Room Movies|Outdoor Pool|Phone Service|Video Game Player|wake up call
13134,Barbeque|Bar|Restaurant|Internet|Pets Allowed|Housekeeping|free wifi|24/7 front desk|Laundry|Room Service|shuttle service (surcharge)|airport shuttle (surcharge)|airport shuttle|Transportation Service|car rental|Railway Station Transfer|Taxi Service|Guide Service|24/7 security|Garden|Water Sports|Beach Beds
13135,Internet|Doorman|Housekeeping|banquet facilities|Doctor on Call|Travel Desk|Parking|24/7 front desk|Laundry|Room Service|Gym|Health Club|24/7 security|Front Desk|wake up call
13136,Internet|Doorman|Housekeeping|Doctor on Call|Restaurant|Lounge|Travel Desk|Parking|Free Parking|Outdoor Parking|24/7 front desk|Laundry|Room Service|24/7 security|Free Newspaper|Front Desk|Phone Service
13137,Internet|Restaurant|24/7 front desk|Laundry|Room Service|Parking
13138,Internet|Housekeeping|Doctor on Call|24/7 power|Restaurant|Travel Desk|24/7 front desk|24/7 room service|Room Service|24/7 security
13141,24/7 front desk|Room Service|24/7 security|Doorman|Housekeeping|Doctor on Call|Front Desk
13142,Internet|Travel Desk|Parking|24/7 front desk|24/7 room service|Laundry|Room Service
